customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
CUST_02396,137,2,5848.09,3,1,2,312,Others
CUST_02397,310,1,632.96,1,1,1,111,Lost Customers
CUST_02398,139,2,3141.2,3,1,1,311,Others
CUST_02399,13,2,11024.470000000001,5,1,4,514,Others
CUST_02400,120,3,9467.98,3,2,3,323,Others
CUST_02401,23,6,6220.7300000000005,5,5,2,552,Loyal Customers
CUST_02402,468,1,3226.67,1,1,1,111,Lost Customers
CUST_02403,338,4,15731.96,1,3,5,135,At Risk
CUST_02404,183,7,16401.62,2,5,5,255,At Risk
CUST_02405,71,3,4121.12,4,2,2,422,Others
CUST_02406,41,4,9797.63,4,3,3,433,Others
CUST_02407,316,5,15538.78,1,4,5,145,At Risk
CUST_02408,336,5,12764.66,1,4,4,144,At Risk
CUST_02409,415,3,4891.64,1,2,2,122,Lost Customers
CUST_02410,604,2,3339.3199999999997,1,1,1,111,Lost Customers
CUST_02411,164,5,17703.07,3,4,5,345,Others
CUST_02412,435,2,2042.23,1,1,1,111,Lost Customers
CUST_02413,54,6,22264.11,4,5,5,455,Loyal Customers
CUST_02414,189,3,5240.07,2,2,2,222,Lost Customers
CUST_02415,260,1,4404.28,2,1,2,212,Lost Customers
CUST_02416,73,6,9867.18,4,5,3,453,Loyal Customers
CUST_02417,248,5,15393.16,2,4,5,245,At Risk
CUST_02418,28,6,10631.98,5,5,3,553,Loyal Customers
CUST_02419,266,8,23501.88,2,5,5,255,At Risk
CUST_02420,44,4,22313.12,4,3,5,435,Others
CUST_02421,208,5,16293.130000000001,2,4,5,245,At Risk
CUST_02422,27,5,24732.67,5,4,5,545,Loyal Customers
CUST_02423,152,5,9375.3,3,4,3,343,Others
CUST_02424,51,5,9500.6,4,4,3,443,Loyal Customers
CUST_02425,546,3,2782.2799999999997,1,2,1,121,Lost Customers
CUST_02426,152,4,8981.88,3,3,3,333,Others
CUST_02427,227,4,14352.519999999999,2,3,4,234,At Risk
CUST_02428,240,1,926.54,2,1,1,211,Lost Customers
CUST_02429,607,2,4080.0,1,1,2,112,Lost Customers
CUST_02430,295,1,465.09,1,1,1,111,Lost Customers
CUST_02431,51,5,4288.6900000000005,4,4,2,442,Loyal Customers
CUST_02432,51,4,6596.8099999999995,4,3,2,432,Others
CUST_02433,456,4,15788.66,1,3,5,135,At Risk
CUST_02434,189,5,4846.9800000000005,2,4,2,242,At Risk
CUST_02435,24,5,12454.57,5,4,4,544,Loyal Customers
CUST_02436,622,1,4711.93,1,1,2,112,Lost Customers
CUST_02437,102,2,2841.3500000000004,3,1,1,311,Others
CUST_02438,396,5,17576.95,1,4,5,145,At Risk
CUST_02439,230,3,4932.03,2,2,2,222,Lost Customers
CUST_02440,49,3,3999.32,4,2,1,421,Others
CUST_02441,592,1,1253.25,1,1,1,111,Lost Customers
CUST_02442,230,5,21471.58,2,4,5,245,At Risk
CUST_02443,171,8,23106.28,2,5,5,255,At Risk
CUST_02445,257,5,21502.81,2,4,5,245,At Risk
CUST_02446,31,4,8010.58,5,3,3,533,Others
CUST_02448,314,7,15123.66,1,5,4,154,At Risk
CUST_02449,92,5,5019.25,3,4,2,342,Others
CUST_02450,207,2,6695.35,2,1,2,212,Lost Customers
CUST_02451,407,5,15813.130000000001,1,4,5,145,At Risk
CUST_02452,401,2,2005.06,1,1,1,111,Lost Customers
CUST_02453,26,3,4779.33,5,2,2,522,Others
CUST_02454,10,7,13115.71,5,5,4,554,Loyal Customers
CUST_02455,24,8,13645.5,5,5,4,554,Loyal Customers
CUST_02456,201,4,9324.8,2,3,3,233,At Risk
CUST_02457,189,7,10600.130000000001,2,5,3,253,At Risk
CUST_02458,462,4,5113.6,1,3,2,132,At Risk
CUST_02459,16,6,5649.24,5,5,2,552,Loyal Customers
CUST_02460,64,5,8801.01,4,4,3,443,Loyal Customers
CUST_02461,138,3,4162.48,3,2,2,322,Others
CUST_02462,121,5,13841.98,3,4,4,344,Others
CUST_02463,640,2,5677.06,1,1,2,112,Lost Customers
CUST_02464,533,3,10081.130000000001,1,2,3,123,Lost Customers
CUST_02465,568,4,15794.220000000001,1,3,5,135,At Risk
CUST_02466,257,3,2532.19,2,2,1,221,Lost Customers
CUST_02467,4,5,10045.07,5,4,3,543,Loyal Customers
CUST_02468,186,4,8676.49,2,3,3,233,At Risk
CUST_02469,200,5,14746.46,2,4,4,244,At Risk
CUST_02470,132,5,10144.37,3,4,3,343,Others
CUST_02471,118,5,12293.75,3,4,4,344,Others
CUST_02472,41,3,9500.85,4,2,3,423,Others
CUST_02473,131,4,11243.41,3,3,4,334,Others
CUST_02474,49,5,5814.12,4,4,2,442,Loyal Customers
CUST_02475,196,3,4678.4,2,2,2,222,Lost Customers
CUST_02476,215,2,9804.73,2,1,3,213,Lost Customers
CUST_02477,69,6,8967.27,4,5,3,453,Loyal Customers
CUST_02478,24,3,14259.57,5,2,4,524,Others
CUST_02479,327,4,16215.19,1,3,5,135,At Risk
CUST_02480,27,8,26629.530000000002,5,5,5,555,Champions
CUST_02481,102,5,5835.46,3,4,2,342,Others
CUST_02482,171,5,8047.29,2,4,3,243,At Risk
CUST_02483,63,1,1578.09,4,1,1,411,Others
CUST_02484,101,4,14853.71,3,3,4,334,Others
CUST_02485,440,3,14284.29,1,2,4,124,Lost Customers
CUST_02486,71,5,12161.27,4,4,4,444,Loyal Customers
CUST_02487,26,2,3481.8900000000003,5,1,1,511,Others
CUST_02488,35,6,3426.36,5,5,1,551,Loyal Customers
CUST_02489,685,1,345.39,1,1,1,111,Lost Customers
CUST_02490,472,3,4786.91,1,2,2,122,Lost Customers
CUST_02491,263,5,8978.18,2,4,3,243,At Risk
CUST_02492,256,2,5709.57,2,1,2,212,Lost Customers
CUST_02493,65,5,9290.59,4,4,3,443,Loyal Customers
CUST_02494,360,3,6768.719999999999,1,2,2,122,Lost Customers
CUST_02495,412,2,2877.81,1,1,1,111,Lost Customers
CUST_02496,6,5,10792.76,5,4,4,544,Loyal Customers
CUST_02497,217,2,2373.2,2,1,1,211,Lost Customers
CUST_02498,31,6,16852.86,5,5,5,555,Champions
CUST_02499,64,9,20650.56,4,5,5,455,Loyal Customers
CUST_02500,123,2,7005.9,3,1,2,312,Others
CUST_02501,33,5,9071.28,5,4,3,543,Loyal Customers
CUST_02502,138,2,4043.54,3,1,2,312,Others
CUST_02503,15,5,5931.92,5,4,2,542,Loyal Customers
CUST_02504,150,3,3016.92,3,2,1,321,Others
CUST_02505,116,3,3243.13,3,2,1,321,Others
CUST_02506,165,6,22608.68,3,5,5,355,Others
CUST_02507,409,1,2982.69,1,1,1,111,Lost Customers
CUST_02508,409,3,6854.65,1,2,2,122,Lost Customers
CUST_02509,120,6,8959.96,3,5,3,353,Others
CUST_02510,134,4,7954.24,3,3,3,333,Others
CUST_02511,89,3,4805.97,4,2,2,422,Others
CUST_02512,38,4,2466.05,5,3,1,531,Others
CUST_02513,137,2,504.05,3,1,1,311,Others
CUST_02514,26,7,21457.33,5,5,5,555,Champions
CUST_02515,29,7,17858.43,5,5,5,555,Champions
CUST_02516,130,4,26256.45,3,3,5,335,Others
CUST_02517,460,2,3774.71,1,1,1,111,Lost Customers
CUST_02518,240,6,12545.28,2,5,4,254,At Risk
CUST_02519,172,3,6746.69,2,2,2,222,Lost Customers
CUST_02520,99,5,20143.06,3,4,5,345,Others
CUST_02522,230,3,2367.57,2,2,1,221,Lost Customers
CUST_02523,41,8,15492.050000000001,4,5,5,455,Loyal Customers
CUST_02524,275,2,1719.0,2,1,1,211,Lost Customers
CUST_02525,29,6,17196.45,5,5,5,555,Champions
CUST_02526,257,3,4085.35,2,2,2,222,Lost Customers
CUST_02527,261,5,16748.02,2,4,5,245,At Risk
CUST_02528,102,6,13419.98,3,5,4,354,Others
CUST_02529,313,6,13446.9,1,5,4,154,At Risk
CUST_02531,547,2,3097.4,1,1,1,111,Lost Customers
CUST_02532,110,2,6934.06,3,1,2,312,Others
CUST_02533,33,5,11108.94,5,4,4,544,Loyal Customers
CUST_02534,49,5,11159.13,4,4,4,444,Loyal Customers
CUST_02535,232,4,4184.08,2,3,2,232,At Risk
CUST_02536,110,6,18050.82,3,5,5,355,Others
CUST_02537,70,3,3193.14,4,2,1,421,Others
CUST_02538,21,6,24157.73,5,5,5,555,Champions
CUST_02539,168,2,10637.43,2,1,3,213,Lost Customers
CUST_02540,463,3,6437.969999999999,1,2,2,122,Lost Customers
CUST_02541,16,7,9434.94,5,5,3,553,Loyal Customers
CUST_02542,109,2,5979.91,3,1,2,312,Others
CUST_02543,50,11,26787.45,4,5,5,455,Loyal Customers
CUST_02544,185,4,3387.25,2,3,1,231,At Risk
CUST_02545,321,4,5144.549999999999,1,3,2,132,At Risk
CUST_02546,454,5,3436.1800000000003,1,4,1,141,At Risk
CUST_02547,200,5,6296.93,2,4,2,242,At Risk
CUST_02548,284,4,13793.7,1,3,4,134,At Risk
CUST_02549,87,4,10509.77,4,3,3,433,Others
CUST_02550,134,3,8830.61,3,2,3,323,Others
CUST_02551,13,5,24572.16,5,4,5,545,Loyal Customers
CUST_02552,204,7,19336.89,2,5,5,255,At Risk
CUST_02553,213,3,13777.36,2,2,4,224,Lost Customers
CUST_02554,133,7,21906.86,3,5,5,355,Others
CUST_02555,91,3,5086.3,4,2,2,422,Others
CUST_02556,79,6,23474.16,4,5,5,455,Loyal Customers
CUST_02557,121,5,10555.41,3,4,3,343,Others
CUST_02558,45,3,15906.97,4,2,5,425,Others
CUST_02559,433,2,5609.88,1,1,2,112,Lost Customers
CUST_02560,316,4,14676.79,1,3,4,134,At Risk
CUST_02561,663,2,2532.27,1,1,1,111,Lost Customers
CUST_02562,639,1,1075.06,1,1,1,111,Lost Customers
CUST_02563,39,5,17223.25,4,4,5,445,Loyal Customers
CUST_02564,238,2,5753.86,2,1,2,212,Lost Customers
CUST_02565,25,10,33508.92,5,5,5,555,Champions
CUST_02566,66,6,13193.91,4,5,4,454,Loyal Customers
CUST_02567,59,3,6746.42,4,2,2,422,Others
CUST_02568,1,7,23099.92,5,5,5,555,Champions
CUST_02569,56,4,5391.1,4,3,2,432,Others
CUST_02570,198,7,21330.77,2,5,5,255,At Risk
CUST_02571,132,6,12802.28,3,5,4,354,Others
CUST_02572,290,2,4289.17,1,1,2,112,Lost Customers
CUST_02573,85,4,12394.48,4,3,4,434,Others
CUST_02574,19,4,6099.21,5,3,2,532,Others
CUST_02575,162,3,2104.66,3,2,1,321,Others
CUST_02576,440,2,4050.52,1,1,2,112,Lost Customers
CUST_02577,241,6,2271.99,2,5,1,251,At Risk
CUST_02578,201,2,574.52,2,1,1,211,Lost Customers
CUST_02579,16,3,12295.09,5,2,4,524,Others
CUST_02580,91,5,13629.970000000001,4,4,4,444,Loyal Customers
CUST_02581,126,3,8358.25,3,2,3,323,Others
CUST_02582,22,6,14880.48,5,5,4,554,Loyal Customers
CUST_02583,191,4,9433.25,2,3,3,233,At Risk
CUST_02584,49,6,5998.889999999999,4,5,2,452,Loyal Customers
CUST_02585,327,3,4507.4,1,2,2,122,Lost Customers
CUST_02586,37,5,17275.56,5,4,5,545,Loyal Customers
CUST_02588,483,2,2438.1099999999997,1,1,1,111,Lost Customers
CUST_02589,583,1,797.32,1,1,1,111,Lost Customers
CUST_02590,159,8,23300.46,3,5,5,355,Others
CUST_02591,30,6,12080.48,5,5,4,554,Loyal Customers
CUST_02592,293,3,14987.49,1,2,4,124,Lost Customers
CUST_02593,12,6,12275.400000000001,5,5,4,554,Loyal Customers
CUST_02594,216,2,2893.09,2,1,1,211,Lost Customers
CUST_02595,118,4,6838.06,3,3,2,332,Others
CUST_02596,91,8,15818.15,4,5,5,455,Loyal Customers
CUST_02597,74,2,1713.92,4,1,1,411,Others
CUST_02598,240,1,311.26,2,1,1,211,Lost Customers
CUST_02599,112,3,2599.5299999999997,3,2,1,321,Others
CUST_02600,12,10,13810.64,5,5,4,554,Loyal Customers
CUST_02601,350,3,5014.98,1,2,2,122,Lost Customers
CUST_02602,136,6,12509.42,3,5,4,354,Others
CUST_02603,306,1,264.05,1,1,1,111,Lost Customers
CUST_02604,72,4,7134.89,4,3,2,432,Others
CUST_02605,152,3,3387.95,3,2,1,321,Others
CUST_02606,229,3,7722.49,2,2,3,223,Lost Customers
CUST_02607,42,4,3270.8,4,3,1,431,Others
CUST_02608,180,5,12919.93,2,4,4,244,At Risk
CUST_02609,129,4,13730.890000000001,3,3,4,334,Others
CUST_02610,34,5,12831.51,5,4,4,544,Loyal Customers
CUST_02611,271,5,4961.01,2,4,2,242,At Risk
CUST_02612,40,3,5037.87,4,2,2,422,Others
CUST_02613,18,6,24366.809999999998,5,5,5,555,Champions
CUST_02614,203,3,2214.53,2,2,1,221,Lost Customers
CUST_02615,84,11,31635.420000000002,4,5,5,455,Loyal Customers
CUST_02616,66,5,18249.23,4,4,5,445,Loyal Customers
CUST_02617,146,5,13950.55,3,4,4,344,Others
CUST_02618,12,3,6190.9,5,2,2,522,Others
CUST_02619,29,5,2396.41,5,4,1,541,Loyal Customers
CUST_02620,137,8,20816.53,3,5,5,355,Others
CUST_02621,84,3,3864.45,4,2,1,421,Others
CUST_02622,188,3,12696.0,2,2,4,224,Lost Customers
CUST_02623,150,4,15397.89,3,3,5,335,Others
CUST_02624,23,3,11172.060000000001,5,2,4,524,Others
CUST_02625,240,2,706.98,2,1,1,211,Lost Customers
CUST_02626,41,9,13186.24,4,5,4,454,Loyal Customers
CUST_02627,165,3,4651.17,3,2,2,322,Others
CUST_02628,23,3,4264.03,5,2,2,522,Others
CUST_02629,465,1,275.81,1,1,1,111,Lost Customers
CUST_02630,330,3,3859.1,1,2,1,121,Lost Customers
CUST_02631,341,4,1646.5900000000001,1,3,1,131,At Risk
CUST_02632,163,7,21453.3,3,5,5,355,Others
CUST_02633,14,6,15059.36,5,5,4,554,Loyal Customers
CUST_02634,9,1,14.12,5,1,1,511,Others
CUST_02635,347,4,7395.42,1,3,3,133,At Risk
CUST_02636,468,3,6372.38,1,2,2,122,Lost Customers
CUST_02637,505,2,4946.82,1,1,2,112,Lost Customers
CUST_02638,180,3,8609.85,2,2,3,223,Lost Customers
CUST_02639,710,1,192.49,1,1,1,111,Lost Customers
CUST_02640,4,4,21473.41,5,3,5,535,Others
CUST_02641,61,7,18386.28,4,5,5,455,Loyal Customers
CUST_02642,139,4,11989.64,3,3,4,334,Others
CUST_02643,120,5,8471.2,3,4,3,343,Others
CUST_02644,264,6,28077.57,2,5,5,255,At Risk
CUST_02645,414,2,4600.27,1,1,2,112,Lost Customers
CUST_02646,211,3,4415.900000000001,2,2,2,222,Lost Customers
CUST_02647,184,3,4408.8,2,2,2,222,Lost Customers
CUST_02648,589,1,2035.73,1,1,1,111,Lost Customers
CUST_02649,38,4,7597.83,5,3,3,533,Others
CUST_02650,102,4,13063.14,3,3,4,334,Others
CUST_02652,11,5,13195.02,5,4,4,544,Loyal Customers
CUST_02653,51,2,11286.31,4,1,4,414,Others
CUST_02654,427,3,1935.24,1,2,1,121,Lost Customers
CUST_02655,107,4,9849.31,3,3,3,333,Others
CUST_02656,49,3,13036.07,4,2,4,424,Others
CUST_02657,89,4,4974.79,4,3,2,432,Others
CUST_02658,363,4,7585.79,1,3,3,133,At Risk
CUST_02659,123,6,7023.21,3,5,2,352,Others
CUST_02660,143,3,3748.24,3,2,1,321,Others
CUST_02661,457,3,5653.57,1,2,2,122,Lost Customers
CUST_02662,220,3,8667.24,2,2,3,223,Lost Customers
CUST_02663,655,1,2351.26,1,1,1,111,Lost Customers
CUST_02664,528,1,5861.33,1,1,2,112,Lost Customers
CUST_02665,83,5,9534.06,4,4,3,443,Loyal Customers
CUST_02666,139,6,18382.14,3,5,5,355,Others
CUST_02667,40,5,20964.36,4,4,5,445,Loyal Customers
CUST_02668,271,4,8554.28,2,3,3,233,At Risk
CUST_02669,45,4,12272.7,4,3,4,434,Others
CUST_02670,62,7,22015.489999999998,4,5,5,455,Loyal Customers
CUST_02671,14,6,20582.39,5,5,5,555,Champions
CUST_02672,498,2,1017.39,1,1,1,111,Lost Customers
CUST_02673,153,6,25184.739999999998,3,5,5,355,Others
CUST_02674,48,5,7638.35,4,4,3,443,Loyal Customers
CUST_02675,192,2,5300.57,2,1,2,212,Lost Customers
CUST_02676,104,7,33655.7,3,5,5,355,Others
CUST_02677,33,3,6571.13,5,2,2,522,Others
CUST_02678,313,3,6878.75,1,2,2,122,Lost Customers
CUST_02679,612,1,1869.51,1,1,1,111,Lost Customers
CUST_02680,51,4,6190.08,4,3,2,432,Others
CUST_02681,44,3,2031.28,4,2,1,421,Others
CUST_02682,25,8,25687.489999999998,5,5,5,555,Champions
CUST_02683,204,3,15102.92,2,2,4,224,Lost Customers
CUST_02684,59,3,14306.09,4,2,4,424,Others
CUST_02685,132,5,12914.720000000001,3,4,4,344,Others
CUST_02686,364,3,6773.55,1,2,2,122,Lost Customers
CUST_02687,466,2,4759.2300000000005,1,1,2,112,Lost Customers
CUST_02688,1,3,9501.46,5,2,3,523,Others
CUST_02689,27,7,15434.699999999999,5,5,5,555,Champions
CUST_02690,19,3,2357.21,5,2,1,521,Others
CUST_02691,635,1,3376.39,1,1,1,111,Lost Customers
CUST_02692,41,3,11448.32,4,2,4,424,Others
CUST_02693,106,5,16383.99,3,4,5,345,Others
CUST_02694,263,5,8278.65,2,4,3,243,At Risk
CUST_02695,435,4,3025.81,1,3,1,131,At Risk
CUST_02696,508,1,1406.82,1,1,1,111,Lost Customers
CUST_02697,142,2,1051.05,3,1,1,311,Others
CUST_02698,273,4,7625.07,2,3,3,233,At Risk
CUST_02699,347,5,14786.86,1,4,4,144,At Risk
CUST_02700,41,6,7014.290000000001,4,5,2,452,Loyal Customers
CUST_02701,61,2,8095.02,4,1,3,413,Others
CUST_02702,251,3,21490.96,2,2,5,225,Lost Customers
CUST_02703,253,3,3787.2200000000003,2,2,1,221,Lost Customers
CUST_02704,74,7,27217.089999999997,4,5,5,455,Loyal Customers
CUST_02705,268,3,5091.18,2,2,2,222,Lost Customers
CUST_02706,470,5,3560.46,1,4,1,141,At Risk
CUST_02707,153,3,12522.07,3,2,4,324,Others
CUST_02708,29,9,11777.55,5,5,4,554,Loyal Customers
CUST_02709,266,5,9277.99,2,4,3,243,At Risk
CUST_02710,200,4,10383.99,2,3,3,233,At Risk
CUST_02711,3,5,14827.539999999999,5,4,4,544,Loyal Customers
CUST_02712,179,5,8100.48,2,4,3,243,At Risk
CUST_02713,362,4,15442.74,1,3,5,135,At Risk
CUST_02714,166,2,2748.32,2,1,1,211,Lost Customers
CUST_02715,309,3,4327.62,1,2,2,122,Lost Customers
CUST_02716,24,5,9176.18,5,4,3,543,Loyal Customers
CUST_02717,212,3,4369.99,2,2,2,222,Lost Customers
CUST_02718,102,7,27164.03,3,5,5,355,Others
CUST_02719,76,3,5764.8,4,2,2,422,Others
CUST_02720,172,1,1680.08,2,1,1,211,Lost Customers
CUST_02721,7,4,6070.86,5,3,2,532,Others
CUST_02722,310,2,2547.07,1,1,1,111,Lost Customers
CUST_02723,453,1,395.66,1,1,1,111,Lost Customers
CUST_02724,166,4,11455.71,2,3,4,234,At Risk
CUST_02725,85,2,5222.879999999999,4,1,2,412,Others
CUST_02726,27,6,11188.93,5,5,4,554,Loyal Customers
CUST_02727,130,8,24179.8,3,5,5,355,Others
CUST_02728,104,2,928.6,3,1,1,311,Others
CUST_02729,106,4,18038.4,3,3,5,335,Others
CUST_02730,98,5,11434.89,3,4,4,344,Others
CUST_02731,281,5,18002.28,1,4,5,145,At Risk
CUST_02732,33,4,11118.99,5,3,4,534,Others
CUST_02733,95,4,18352.9,3,3,5,335,Others
CUST_02734,220,5,7522.98,2,4,3,243,At Risk
CUST_02735,528,3,6704.21,1,2,2,122,Lost Customers
CUST_02736,514,3,1491.2800000000002,1,2,1,121,Lost Customers
CUST_02737,526,1,2261.98,1,1,1,111,Lost Customers
CUST_02738,125,1,5091.74,3,1,2,312,Others
CUST_02739,251,6,5817.04,2,5,2,252,At Risk
CUST_02740,375,2,1998.67,1,1,1,111,Lost Customers
CUST_02741,264,3,3233.3,2,2,1,221,Lost Customers
CUST_02742,294,2,435.25,1,1,1,111,Lost Customers
CUST_02743,187,2,815.3399999999999,2,1,1,211,Lost Customers
CUST_02744,294,3,10009.349999999999,1,2,3,123,Lost Customers
CUST_02745,184,5,9521.4,2,4,3,243,At Risk
CUST_02746,152,2,3234.25,3,1,1,311,Others
CUST_02747,69,8,15976.13,4,5,5,455,Loyal Customers
CUST_02748,477,2,1876.24,1,1,1,111,Lost Customers
CUST_02749,356,3,10310.13,1,2,3,123,Lost Customers
CUST_02750,496,4,17369.93,1,3,5,135,At Risk
CUST_02751,109,3,14738.869999999999,3,2,4,324,Others
CUST_02752,16,6,13910.01,5,5,4,554,Loyal Customers
CUST_02753,49,7,11520.7,4,5,4,454,Loyal Customers
CUST_02754,70,6,15876.73,4,5,5,455,Loyal Customers
CUST_02755,79,8,25805.04,4,5,5,455,Loyal Customers
CUST_02756,390,1,463.56,1,1,1,111,Lost Customers
CUST_02757,14,5,6583.8099999999995,5,4,2,542,Loyal Customers
CUST_02758,29,7,17648.69,5,5,5,555,Champions
CUST_02759,58,9,25990.239999999998,4,5,5,455,Loyal Customers
CUST_02760,5,8,11297.26,5,5,4,554,Loyal Customers
CUST_02761,138,2,10894.880000000001,3,1,4,314,Others
CUST_02762,98,6,6795.5,3,5,2,352,Others
CUST_02763,39,8,15071.52,4,5,4,454,Loyal Customers
CUST_02764,36,10,34133.92,5,5,5,555,Champions
CUST_02765,83,3,3355.02,4,2,1,421,Others
CUST_02766,127,6,6244.48,3,5,2,352,Others
CUST_02767,368,1,1268.92,1,1,1,111,Lost Customers
CUST_02768,345,4,15456.96,1,3,5,135,At Risk
CUST_02769,77,4,9492.32,4,3,3,433,Others
CUST_02770,102,5,6280.5,3,4,2,342,Others
CUST_02771,12,3,5502.879999999999,5,2,2,522,Others
CUST_02772,36,3,7060.67,5,2,2,522,Others
CUST_02773,85,6,15509.33,4,5,5,455,Loyal Customers
CUST_02774,86,3,8990.96,4,2,3,423,Others
CUST_02775,26,7,15939.09,5,5,5,555,Champions
CUST_02776,245,1,952.8,2,1,1,211,Lost Customers
CUST_02777,241,3,3320.96,2,2,1,221,Lost Customers
CUST_02778,315,3,10404.54,1,2,3,123,Lost Customers
CUST_02779,19,6,7036.8,5,5,2,552,Loyal Customers
CUST_02780,166,3,5049.69,2,2,2,222,Lost Customers
CUST_02781,658,1,4482.42,1,1,2,112,Lost Customers
CUST_02782,32,5,13869.689999999999,5,4,4,544,Loyal Customers
CUST_02783,30,4,10746.17,5,3,4,534,Others
CUST_02784,80,2,344.19,4,1,1,411,Others
CUST_02785,50,4,5410.43,4,3,2,432,Others
CUST_02786,111,5,8216.2,3,4,3,343,Others
CUST_02787,317,3,5384.51,1,2,2,122,Lost Customers
CUST_02788,54,4,3908.9300000000003,4,3,1,431,Others
CUST_02789,477,2,2443.27,1,1,1,111,Lost Customers
CUST_02790,91,1,1752.59,4,1,1,411,Others
CUST_02791,49,6,12658.380000000001,4,5,4,454,Loyal Customers
CUST_02792,518,3,3533.52,1,2,1,121,Lost Customers
CUST_02793,329,2,12134.369999999999,1,1,4,114,Lost Customers
CUST_02794,21,5,10464.21,5,4,3,543,Loyal Customers
CUST_02795,349,1,3129.87,1,1,1,111,Lost Customers
CUST_02796,324,3,2193.13,1,2,1,121,Lost Customers
CUST_02797,48,3,6538.51,4,2,2,422,Others
CUST_02798,199,7,12576.32,2,5,4,254,At Risk
CUST_02799,218,2,2384.27,2,1,1,211,Lost Customers
CUST_02800,5,1,3589.06,5,1,1,511,Others
CUST_02801,604,1,180.3,1,1,1,111,Lost Customers
CUST_02802,283,3,9661.36,1,2,3,123,Lost Customers
CUST_02803,226,3,4784.61,2,2,2,222,Lost Customers
CUST_02804,187,3,6884.16,2,2,2,222,Lost Customers
CUST_02805,24,3,2463.85,5,2,1,521,Others
CUST_02806,30,2,4824.9400000000005,5,1,2,512,Others
CUST_02807,6,3,2520.95,5,2,1,521,Others
CUST_02808,14,7,12825.14,5,5,4,554,Loyal Customers
CUST_02809,87,5,18462.3,4,4,5,445,Loyal Customers
CUST_02810,17,4,15105.45,5,3,4,534,Others
CUST_02811,117,4,7661.52,3,3,3,333,Others
CUST_02812,1,3,7515.0599999999995,5,2,3,523,Others
CUST_02813,21,8,18759.760000000002,5,5,5,555,Champions
CUST_02814,398,4,7373.97,1,3,3,133,At Risk
CUST_02815,54,5,3102.62,4,4,1,441,Loyal Customers
CUST_02816,94,3,16068.82,3,2,5,325,Others
CUST_02817,17,5,10926.29,5,4,4,544,Loyal Customers
CUST_02818,281,4,6538.53,1,3,2,132,At Risk
CUST_02819,125,4,6843.49,3,3,2,332,Others
CUST_02820,178,4,13667.460000000001,2,3,4,234,At Risk
CUST_02821,349,4,25978.14,1,3,5,135,At Risk
CUST_02822,20,2,429.82,5,1,1,511,Others
CUST_02823,33,5,16135.3,5,4,5,545,Loyal Customers
CUST_02824,47,8,17593.97,4,5,5,455,Loyal Customers
CUST_02825,251,4,8118.58,2,3,3,233,At Risk
CUST_02826,88,6,7243.0199999999995,4,5,3,453,Loyal Customers
CUST_02827,94,2,11379.65,3,1,4,314,Others
CUST_02828,73,5,3958.06,4,4,1,441,Loyal Customers
CUST_02829,39,6,6561.86,4,5,2,452,Loyal Customers
CUST_02830,80,2,1799.55,4,1,1,411,Others
CUST_02831,290,2,5858.98,1,1,2,112,Lost Customers
CUST_02832,57,6,18745.85,4,5,5,455,Loyal Customers
CUST_02833,18,6,6451.37,5,5,2,552,Loyal Customers
CUST_02834,208,6,8603.769999999999,2,5,3,253,At Risk
CUST_02835,200,2,3871.89,2,1,1,211,Lost Customers
CUST_02836,158,2,4115.610000000001,3,1,2,312,Others
CUST_02837,163,5,9711.76,3,4,3,343,Others
CUST_02838,281,4,5764.150000000001,1,3,2,132,At Risk
CUST_02839,162,4,4876.490000000001,3,3,2,332,Others
CUST_02840,197,4,5342.57,2,3,2,232,At Risk
CUST_02841,80,3,10349.18,4,2,3,423,Others
CUST_02842,70,4,6881.92,4,3,2,432,Others
CUST_02843,48,7,22910.75,4,5,5,455,Loyal Customers
CUST_02844,25,4,16141.85,5,3,5,535,Others
CUST_02845,177,4,28117.690000000002,2,3,5,235,At Risk
CUST_02846,668,2,11795.18,1,1,4,114,Lost Customers
CUST_02847,5,3,9731.150000000001,5,2,3,523,Others
CUST_02848,18,6,15356.86,5,5,4,554,Loyal Customers
CUST_02849,38,5,27648.05,5,4,5,545,Loyal Customers
CUST_02850,421,2,1852.15,1,1,1,111,Lost Customers
CUST_02851,24,4,21178.98,5,3,5,535,Others
CUST_02852,120,1,6358.38,3,1,2,312,Others
CUST_02853,398,3,17709.83,1,2,5,125,Lost Customers
CUST_02854,244,5,11054.91,2,4,4,244,At Risk
CUST_02855,460,1,2764.7,1,1,1,111,Lost Customers
CUST_02856,6,5,26918.66,5,4,5,545,Loyal Customers
CUST_02857,433,3,5878.4,1,2,2,122,Lost Customers
CUST_02858,8,4,2741.51,5,3,1,531,Others
CUST_02859,212,4,13727.89,2,3,4,234,At Risk
CUST_02860,197,4,1907.2800000000002,2,3,1,231,At Risk
CUST_02861,154,4,13280.38,3,3,4,334,Others
CUST_02862,31,7,20028.73,5,5,5,555,Champions
CUST_02863,258,3,1019.94,2,2,1,221,Lost Customers
CUST_02864,11,6,12702.59,5,5,4,554,Loyal Customers
CUST_02865,160,5,27391.51,3,4,5,345,Others
CUST_02866,101,7,28066.35,3,5,5,355,Others
CUST_02867,37,11,31918.41,5,5,5,555,Champions
CUST_02868,441,3,5843.88,1,2,2,122,Lost Customers
CUST_02869,180,1,1822.7,2,1,1,211,Lost Customers
