order_id,customer_id,order_date,amount,category,city,payment_method
ORD_011716,CUST_00876,2024-08-07,1288.56,Fashion,Bangalore,Net Banking
ORD_011717,CUST_00438,2023-09-26,197.5,Groceries,Hyderabad,Net Banking
ORD_011718,CUST_02671,2023-09-27,2971.95,Groceries,Delhi,UPI
ORD_011719,CUST_04489,2023-10-06,728.36,Beauty,Chennai,Card
ORD_011720,CUST_04454,2024-03-14,932.76,Beauty,Hyderabad,Net Banking
ORD_011721,CUST_00569,2024-09-29,322.66,Electronics,Mumbai,UPI
ORD_011722,CUST_03054,2023-09-17,4999.9,Groceries,Mumbai,COD
ORD_011723,CUST_04338,2024-04-28,1700.3,Fashion,Hyderabad,Net Banking
ORD_011724,CUST_03118,2023-06-06,2122.44,Electronics,Chennai,UPI
ORD_011725,CUST_03044,2024-02-06,2106.63,Fashion,Delhi,COD
ORD_011726,CUST_02230,2024-10-03,1321.17,Home,Chennai,COD
ORD_011727,CUST_00087,2023-04-10,534.62,Electronics,Bangalore,COD
ORD_011728,CUST_00432,2024-03-03,3417.53,Home,Hyderabad,Net Banking
ORD_011729,CUST_03546,2023-02-26,339.71,Beauty,Chennai,COD
ORD_011730,CUST_00171,2024-06-07,274.19,Beauty,Hyderabad,Net Banking
ORD_011731,CUST_03508,2023-12-04,3095.94,Home,Delhi,Card
ORD_011732,CUST_03902,2024-08-09,585.63,Electronics,Delhi,UPI
ORD_011733,CUST_04931,2023-11-12,915.99,Home,Hyderabad,Card
ORD_011734,CUST_03782,2023-06-05,1611.98,Groceries,Delhi,UPI
ORD_011735,CUST_01563,2023-11-30,1491.65,Electronics,Chennai,Net Banking
ORD_011736,CUST_00150,2024-08-29,3082.47,Fashion,Chennai,Card
ORD_011737,CUST_03733,2024-03-08,2441.64,Beauty,Mumbai,UPI
ORD_011738,CUST_02528,2023-07-11,2584.84,Beauty,Bangalore,Card
ORD_011739,CUST_00661,2023-04-14,3129.88,Fashion,Delhi,UPI
ORD_011740,CUST_01072,2024-03-23,865.44,Home,Bangalore,Card
ORD_011741,CUST_03973,2024-04-05,972.75,Electronics,Delhi,UPI
ORD_011742,CUST_01796,2023-09-13,1440.62,Fashion,Delhi,Card
ORD_011743,CUST_00801,2023-09-27,918.48,Beauty,Bangalore,Card
ORD_011744,CUST_04021,2024-06-30,10488.93,Fashion,Bangalore,COD
ORD_011745,CUST_03162,2023-08-11,4205.72,Electronics,Bangalore,Net Banking
ORD_011746,CUST_02165,2024-10-10,449.78,Electronics,Hyderabad,Net Banking
ORD_011747,CUST_02621,2024-02-18,14.02,Groceries,Mumbai,Net Banking
ORD_011748,CUST_04354,2023-02-04,109.31,Beauty,Delhi,UPI
ORD_011749,CUST_00258,2023-02-20,699.49,Beauty,Delhi,COD
ORD_011750,CUST_01764,2024-07-11,303.42,Fashion,Hyderabad,Net Banking
ORD_011751,CUST_03052,2023-02-24,1905.38,Fashion,Hyderabad,COD
ORD_011752,CUST_01810,2024-12-02,4879.74,Groceries,Hyderabad,Net Banking
ORD_011753,CUST_04428,2023-04-20,3336.63,Groceries,Chennai,Net Banking
ORD_011754,CUST_03720,2024-09-27,607.12,Beauty,Delhi,UPI
ORD_011755,CUST_02311,2024-06-27,1274.15,Groceries,Chennai,COD
ORD_011756,CUST_00936,2023-10-30,1772.65,Beauty,Mumbai,Net Banking
ORD_011757,CUST_00760,2024-09-02,4154.54,Groceries,Hyderabad,COD
ORD_011758,CUST_00906,2024-04-10,4567.77,Fashion,Chennai,UPI
ORD_011759,CUST_03332,2024-01-08,6012.05,Home,Bangalore,Net Banking
ORD_011760,CUST_03203,2024-03-14,1779.53,Groceries,Delhi,COD
ORD_011761,CUST_02380,2023-11-18,2962.67,Beauty,Bangalore,Net Banking
ORD_011762,CUST_01801,2024-05-24,296.4,Home,Mumbai,Net Banking
ORD_011763,CUST_02954,2024-09-10,2082.68,Groceries,Hyderabad,UPI
ORD_011764,CUST_01382,2024-11-09,714.85,Electronics,Hyderabad,COD
ORD_011765,CUST_01088,2023-08-27,1412.84,Groceries,Chennai,Net Banking
ORD_011766,CUST_01483,2023-07-08,2513.15,Home,Mumbai,COD
ORD_011767,CUST_04181,2023-11-14,742.6,Groceries,Chennai,Net Banking
ORD_011768,CUST_00793,2023-11-16,133.99,Home,Bangalore,Card
ORD_011769,CUST_03309,2023-08-12,25.72,Beauty,Delhi,UPI
ORD_011770,CUST_03065,2023-07-31,56.02,Electronics,Chennai,COD
ORD_011771,CUST_00673,2024-10-07,20.96,Electronics,Chennai,Card
ORD_011772,CUST_02831,2024-03-17,292.33,Fashion,Chennai,Net Banking
ORD_011773,CUST_00040,2023-06-17,684.41,Home,Delhi,COD
ORD_011774,CUST_03890,2023-07-12,625.07,Beauty,Hyderabad,Net Banking
ORD_011775,CUST_04733,2023-07-16,10818.2,Home,Bangalore,Card
ORD_011776,CUST_01857,2024-09-27,913.23,Fashion,Mumbai,Net Banking
ORD_011777,CUST_00624,2024-09-16,340.75,Home,Delhi,Card
ORD_011778,CUST_01394,2023-12-21,1971.74,Groceries,Delhi,COD
ORD_011779,CUST_04282,2023-10-07,4879.07,Electronics,Chennai,Card
ORD_011780,CUST_02574,2024-12-13,2833.48,Home,Hyderabad,UPI
ORD_011781,CUST_04324,2024-04-03,877.73,Beauty,Mumbai,COD
ORD_011782,CUST_00227,2024-04-07,2061.65,Electronics,Delhi,Net Banking
ORD_011783,CUST_01241,2024-08-11,3136.9,Home,Chennai,Net Banking
ORD_011784,CUST_02845,2024-02-22,3255.84,Beauty,Mumbai,Net Banking
ORD_011785,CUST_04832,2024-08-08,2745.57,Fashion,Mumbai,UPI
ORD_011786,CUST_04152,2023-09-06,5116.19,Beauty,Hyderabad,Card
ORD_011787,CUST_02694,2023-05-08,5102.58,Fashion,Delhi,UPI
ORD_011788,CUST_04894,2023-11-20,2162.43,Beauty,Hyderabad,COD
ORD_011789,CUST_00639,2024-08-22,1404.67,Electronics,Hyderabad,UPI
ORD_011790,CUST_03024,2023-05-13,2565.06,Groceries,Mumbai,Card
ORD_011791,CUST_02550,2024-07-14,4262.29,Beauty,Chennai,UPI
ORD_011792,CUST_03490,2023-03-31,14.17,Home,Chennai,Net Banking
ORD_011793,CUST_02064,2024-09-13,12069.85,Fashion,Hyderabad,COD
ORD_011794,CUST_02666,2023-08-06,504.97,Electronics,Mumbai,COD
ORD_011795,CUST_01469,2023-01-21,1588.37,Fashion,Hyderabad,Net Banking
ORD_011796,CUST_00784,2023-10-10,5139.89,Home,Chennai,Net Banking
ORD_011797,CUST_02448,2023-03-20,637.36,Beauty,Mumbai,Card
ORD_011798,CUST_01539,2024-05-01,1619.46,Home,Delhi,COD
ORD_011799,CUST_00060,2024-09-25,355.59,Fashion,Bangalore,COD
ORD_011800,CUST_00588,2024-10-06,1256.63,Home,Delhi,UPI
ORD_011801,CUST_00128,2024-09-25,487.41,Fashion,Mumbai,UPI
ORD_011802,CUST_04701,2024-01-19,1129.93,Home,Chennai,COD
ORD_011803,CUST_02825,2023-04-15,1168.87,Beauty,Delhi,COD
ORD_011804,CUST_00809,2023-10-14,12466.37,Groceries,Hyderabad,COD
ORD_011805,CUST_04360,2023-07-13,13154.01,Groceries,Mumbai,Card
ORD_011806,CUST_03143,2024-07-16,304.82,Fashion,Mumbai,Card
ORD_011807,CUST_04873,2024-02-08,3236.28,Home,Chennai,UPI
ORD_011808,CUST_04384,2023-09-21,132.83,Electronics,Delhi,UPI
ORD_011809,CUST_03135,2024-07-07,76.64,Beauty,Delhi,Card
ORD_011810,CUST_03838,2024-12-31,278.26,Electronics,Bangalore,UPI
ORD_011811,CUST_04871,2024-09-10,8415.95,Fashion,Mumbai,UPI
ORD_011812,CUST_02554,2024-01-30,7069.77,Beauty,Hyderabad,COD
ORD_011813,CUST_00027,2023-08-30,538.95,Fashion,Chennai,Net Banking
ORD_011814,CUST_00022,2023-09-25,440.87,Beauty,Chennai,UPI
ORD_011815,CUST_04192,2023-03-27,687.85,Groceries,Mumbai,Card
ORD_011816,CUST_01729,2023-02-24,1811.84,Fashion,Bangalore,Net Banking
ORD_011817,CUST_03094,2023-09-02,2108.21,Electronics,Mumbai,Card
ORD_011818,CUST_01363,2023-07-31,626.27,Home,Bangalore,Net Banking
ORD_011819,CUST_02655,2023-03-02,3532.86,Beauty,Bangalore,Card
ORD_011820,CUST_03161,2023-02-15,926.04,Beauty,Delhi,UPI
ORD_011821,CUST_02133,2024-04-20,6381.83,Electronics,Hyderabad,Card
ORD_011822,CUST_02682,2023-05-25,2673.04,Electronics,Mumbai,COD
ORD_011823,CUST_02132,2024-08-26,1433.31,Electronics,Chennai,COD
ORD_011824,CUST_01714,2024-07-30,3900.57,Home,Bangalore,COD
ORD_011825,CUST_03025,2023-04-09,4258.2,Electronics,Hyderabad,Net Banking
ORD_011826,CUST_02425,2023-05-29,857.92,Home,Chennai,Net Banking
ORD_011827,CUST_00508,2023-01-27,1037.71,Groceries,Delhi,Net Banking
ORD_011828,CUST_01281,2024-04-23,6870.43,Beauty,Chennai,COD
ORD_011829,CUST_00735,2023-09-22,450.03,Electronics,Chennai,Net Banking
ORD_011830,CUST_02384,2023-04-04,107.66,Fashion,Delhi,UPI
ORD_011831,CUST_01640,2024-03-20,1513.09,Beauty,Mumbai,COD
ORD_011832,CUST_00405,2024-10-18,4038.76,Electronics,Hyderabad,COD
ORD_011833,CUST_01420,2024-03-14,3692.39,Fashion,Chennai,Net Banking
ORD_011834,CUST_01042,2024-07-06,6299.7,Groceries,Bangalore,Card
ORD_011835,CUST_01552,2024-06-17,1904.64,Beauty,Bangalore,COD
ORD_011836,CUST_03789,2024-09-15,263.58,Groceries,Bangalore,COD
ORD_011837,CUST_04696,2023-11-04,2221.01,Beauty,Delhi,Card
ORD_011838,CUST_01275,2023-11-30,3767.15,Fashion,Mumbai,COD
ORD_011839,CUST_03983,2023-11-26,244.94,Electronics,Delhi,COD
ORD_011840,CUST_03648,2024-04-14,473.84,Beauty,Mumbai,COD
ORD_011841,CUST_02578,2023-04-15,30.92,Electronics,Delhi,COD
ORD_011842,CUST_03569,2023-07-26,2251.37,Groceries,Bangalore,Net Banking
ORD_011843,CUST_04018,2024-02-22,5445.05,Home,Hyderabad,Net Banking
ORD_011844,CUST_00478,2023-08-04,2776.69,Fashion,Chennai,UPI
ORD_011845,CUST_01374,2023-05-11,10049.03,Fashion,Bangalore,Card
ORD_011846,CUST_04226,2024-05-19,162.77,Beauty,Bangalore,COD
ORD_011847,CUST_01463,2023-03-17,5832.64,Beauty,Hyderabad,Card
ORD_011848,CUST_02751,2023-10-23,4205.94,Beauty,Mumbai,COD
ORD_011849,CUST_04620,2024-06-02,943.07,Groceries,Bangalore,Net Banking
ORD_011850,CUST_04263,2023-07-25,9079.03,Groceries,Bangalore,COD
ORD_011851,CUST_01235,2024-01-16,848.97,Beauty,Bangalore,UPI
ORD_011852,CUST_01576,2023-12-16,5502.44,Electronics,Hyderabad,Card
ORD_011853,CUST_00525,2023-12-27,5316.3,Fashion,Mumbai,Card
ORD_011854,CUST_02348,2024-01-24,3543.51,Home,Chennai,Net Banking
ORD_011855,CUST_04363,2024-08-10,2072.25,Groceries,Bangalore,COD
ORD_011856,CUST_03853,2023-04-15,319.59,Beauty,Mumbai,COD
ORD_011857,CUST_03402,2023-04-18,1898.07,Fashion,Delhi,UPI
ORD_011858,CUST_00630,2023-02-09,1103.23,Electronics,Chennai,Card
ORD_011859,CUST_01471,2023-04-16,3928.15,Electronics,Bangalore,COD
ORD_011860,CUST_02977,2023-04-20,3548.38,Electronics,Chennai,Net Banking
ORD_011861,CUST_04885,2024-06-08,6036.94,Electronics,Bangalore,Card
ORD_011862,CUST_01256,2024-07-22,37.35,Beauty,Hyderabad,UPI
ORD_011863,CUST_02145,2023-05-10,4140.06,Electronics,Mumbai,Card
ORD_011864,CUST_01091,2024-02-27,6970.25,Electronics,Chennai,COD
ORD_011865,CUST_02164,2023-11-24,3893.31,Electronics,Mumbai,UPI
ORD_011866,CUST_02754,2024-10-23,348.71,Fashion,Hyderabad,COD
ORD_011867,CUST_01022,2024-09-24,211.93,Home,Mumbai,Net Banking
ORD_011868,CUST_04045,2024-07-17,52.66,Groceries,Chennai,UPI
ORD_011869,CUST_01022,2024-10-16,2477.17,Beauty,Delhi,UPI
ORD_011870,CUST_01705,2023-07-02,2483.42,Home,Delhi,COD
ORD_011871,CUST_01526,2023-07-20,10840.48,Electronics,Mumbai,Card
ORD_011872,CUST_02767,2023-12-30,1268.92,Beauty,Mumbai,UPI
ORD_011873,CUST_01701,2023-07-16,1008.32,Home,Delhi,Card
ORD_011874,CUST_00710,2023-02-05,2448.24,Beauty,Mumbai,UPI
ORD_011875,CUST_04650,2024-04-10,4366.13,Electronics,Bangalore,Card
ORD_011876,CUST_04491,2023-04-13,6902.6,Beauty,Hyderabad,COD
ORD_011877,CUST_02774,2023-05-21,4062.96,Home,Delhi,Net Banking
ORD_011878,CUST_03581,2024-10-16,1390.75,Electronics,Mumbai,UPI
ORD_011879,CUST_01493,2023-08-09,2519.06,Beauty,Mumbai,COD
ORD_011880,CUST_00180,2024-11-23,4850.06,Groceries,Bangalore,UPI
ORD_011881,CUST_04376,2024-03-19,1686.35,Groceries,Delhi,UPI
ORD_011882,CUST_04913,2024-01-18,610.56,Fashion,Mumbai,Net Banking
ORD_011883,CUST_04059,2024-08-05,464.99,Home,Delhi,Card
ORD_011884,CUST_04298,2023-04-21,0.39,Groceries,Chennai,COD
ORD_011885,CUST_04604,2024-11-29,3166.73,Home,Hyderabad,Net Banking
ORD_011886,CUST_00965,2023-06-27,294.42,Electronics,Chennai,UPI
ORD_011887,CUST_00296,2023-05-26,698.75,Beauty,Chennai,COD
ORD_011888,CUST_02760,2023-04-26,884.11,Home,Hyderabad,Net Banking
ORD_011889,CUST_01784,2024-04-08,2054.61,Electronics,Hyderabad,Card
ORD_011890,CUST_01661,2023-06-19,1268.57,Home,Chennai,Card
ORD_011891,CUST_04135,2024-08-30,2807.32,Groceries,Mumbai,Net Banking
ORD_011892,CUST_03560,2024-05-28,143.12,Home,Delhi,COD
ORD_011893,CUST_04419,2023-10-03,330.8,Electronics,Chennai,UPI
ORD_011894,CUST_03156,2023-06-15,1728.93,Fashion,Chennai,Net Banking
ORD_011895,CUST_02905,2023-03-28,1027.32,Beauty,Delhi,COD
ORD_011896,CUST_03782,2023-07-31,876.78,Groceries,Mumbai,COD
ORD_011897,CUST_02378,2023-07-25,173.45,Fashion,Chennai,COD
ORD_011898,CUST_02898,2024-03-25,5651.67,Home,Chennai,UPI
ORD_011899,CUST_01679,2024-11-27,2942.67,Fashion,Bangalore,Net Banking
ORD_011900,CUST_02708,2024-08-10,324.18,Home,Chennai,COD
ORD_011901,CUST_04490,2024-01-28,168.14,Groceries,Mumbai,Card
ORD_011902,CUST_02718,2024-06-17,9209.48,Beauty,Bangalore,COD
ORD_011903,CUST_01320,2023-07-12,2857.76,Fashion,Hyderabad,COD
ORD_011904,CUST_02732,2023-06-21,1350.88,Fashion,Bangalore,COD
ORD_011905,CUST_04491,2024-03-19,3024.4,Fashion,Mumbai,Card
ORD_011906,CUST_00041,2024-10-01,3529.87,Groceries,Chennai,UPI
ORD_011907,CUST_02233,2023-02-18,3784.89,Groceries,Delhi,UPI
ORD_011908,CUST_02597,2023-05-08,1624.63,Beauty,Chennai,COD
ORD_011909,CUST_00018,2024-01-02,1404.78,Fashion,Delhi,COD
ORD_011910,CUST_00117,2024-11-12,27.72,Fashion,Bangalore,COD
ORD_011911,CUST_03926,2024-10-06,6528.12,Beauty,Bangalore,Net Banking
ORD_011912,CUST_01796,2024-02-29,2311.49,Beauty,Chennai,Card
ORD_011913,CUST_01408,2024-02-26,567.73,Beauty,Mumbai,Card
ORD_011914,CUST_02624,2024-12-09,6301.96,Beauty,Bangalore,Card
ORD_011915,CUST_02338,2023-12-15,6160.76,Electronics,Delhi,Net Banking
ORD_011916,CUST_00108,2023-10-24,11316.86,Electronics,Hyderabad,UPI
ORD_011917,CUST_04399,2023-03-27,5179.81,Home,Hyderabad,COD
ORD_011918,CUST_01133,2024-01-12,15280.57,Electronics,Delhi,Net Banking
ORD_011919,CUST_04325,2024-10-28,701.55,Beauty,Bangalore,Net Banking
ORD_011920,CUST_03544,2024-05-30,4616.85,Electronics,Chennai,UPI
ORD_011921,CUST_04490,2024-10-25,4329.41,Groceries,Chennai,Card
ORD_011922,CUST_01249,2023-11-11,656.47,Home,Mumbai,UPI
ORD_011923,CUST_02128,2023-06-13,259.06,Groceries,Chennai,Net Banking
ORD_011924,CUST_00014,2023-06-15,9708.65,Fashion,Delhi,Net Banking
ORD_011925,CUST_04809,2024-12-23,877.53,Fashion,Delhi,Net Banking
ORD_011926,CUST_02023,2024-01-02,5117.76,Fashion,Hyderabad,UPI
ORD_011927,CUST_00613,2024-04-25,10.34,Beauty,Bangalore,Card
ORD_011928,CUST_00961,2024-03-26,53.12,Fashion,Bangalore,COD
ORD_011929,CUST_01670,2023-09-02,1567.8,Home,Delhi,Net Banking
ORD_011930,CUST_00014,2024-06-28,681.87,Home,Chennai,COD
ORD_011931,CUST_01931,2024-04-23,2926.68,Home,Hyderabad,Net Banking
ORD_011932,CUST_01476,2024-01-12,2084.27,Electronics,Mumbai,UPI
ORD_011933,CUST_04034,2023-05-22,201.63,Fashion,Chennai,COD
ORD_011934,CUST_01888,2023-09-03,443.72,Electronics,Chennai,UPI
ORD_011935,CUST_01636,2023-07-10,1227.76,Beauty,Mumbai,Net Banking
ORD_011936,CUST_02226,2024-03-31,513.27,Beauty,Chennai,Card
ORD_011937,CUST_01933,2023-03-13,3928.22,Fashion,Hyderabad,UPI
ORD_011938,CUST_04873,2024-02-29,1344.94,Groceries,Bangalore,COD
ORD_011939,CUST_04419,2024-12-09,245.22,Beauty,Bangalore,Card
ORD_011940,CUST_03378,2024-11-02,1655.78,Home,Bangalore,UPI
ORD_011941,CUST_03015,2023-11-06,238.08,Electronics,Chennai,UPI
ORD_011942,CUST_01691,2024-10-19,345.1,Beauty,Delhi,UPI
ORD_011943,CUST_02022,2023-03-19,684.81,Beauty,Mumbai,COD
ORD_011944,CUST_01606,2024-12-27,4906.86,Home,Mumbai,Net Banking
ORD_011945,CUST_00721,2023-08-01,6462.79,Home,Hyderabad,Net Banking
ORD_011946,CUST_01604,2023-12-03,4375.46,Fashion,Hyderabad,COD
ORD_011947,CUST_01383,2023-07-08,1016.45,Groceries,Bangalore,Card
ORD_011948,CUST_01141,2023-11-29,795.17,Electronics,Hyderabad,COD
ORD_011949,CUST_01532,2024-09-01,1991.58,Home,Delhi,Card
ORD_011950,CUST_02095,2024-09-02,3199.02,Home,Hyderabad,Net Banking
ORD_011951,CUST_03737,2023-11-19,12541.43,Groceries,Bangalore,Card
ORD_011952,CUST_02839,2023-06-30,352.67,Fashion,Delhi,Net Banking
ORD_011953,CUST_00002,2024-11-30,126.37,Home,Hyderabad,UPI
ORD_011954,CUST_03549,2023-10-23,2963.33,Fashion,Bangalore,Card
ORD_011955,CUST_00626,2023-11-28,4462.84,Beauty,Chennai,Card
ORD_011956,CUST_02525,2023-09-25,4682.68,Home,Delhi,Card
ORD_011957,CUST_00069,2024-04-08,2836.61,Beauty,Chennai,UPI
ORD_011958,CUST_03276,2023-07-21,7698.64,Electronics,Mumbai,UPI
ORD_011959,CUST_01553,2024-10-28,1788.51,Beauty,Delhi,UPI
ORD_011960,CUST_02071,2023-04-15,6128.14,Fashion,Hyderabad,Card
ORD_011961,CUST_03117,2024-09-11,8590.41,Home,Bangalore,Net Banking
ORD_011962,CUST_02438,2023-06-21,4695.87,Home,Bangalore,UPI
ORD_011963,CUST_01536,2024-02-20,926.78,Beauty,Hyderabad,COD
ORD_011964,CUST_01661,2024-02-01,546.06,Home,Mumbai,Net Banking
ORD_011965,CUST_03552,2024-05-05,1985.85,Beauty,Mumbai,Net Banking
ORD_011966,CUST_01524,2024-01-31,1508.33,Groceries,Delhi,Net Banking
ORD_011967,CUST_01594,2023-01-05,5254.39,Fashion,Bangalore,Card
ORD_011968,CUST_01808,2023-05-16,263.49,Home,Delhi,Card
ORD_011969,CUST_00776,2024-04-08,745.14,Fashion,Bangalore,Net Banking
ORD_011970,CUST_03965,2023-05-04,3483.79,Groceries,Delhi,Net Banking
ORD_011971,CUST_00578,2023-10-31,249.51,Groceries,Hyderabad,UPI
ORD_011972,CUST_04425,2023-12-27,966.97,Fashion,Hyderabad,Net Banking
ORD_011973,CUST_02906,2024-03-08,1224.11,Fashion,Mumbai,UPI
ORD_011974,CUST_01711,2024-07-11,2436.08,Beauty,Delhi,COD
ORD_011975,CUST_01231,2024-02-12,430.33,Fashion,Mumbai,Card
ORD_011976,CUST_01292,2024-05-28,4926.1,Home,Delhi,COD
ORD_011977,CUST_03310,2023-03-15,1483.45,Beauty,Chennai,UPI
ORD_011978,CUST_04634,2024-01-25,6222.94,Home,Chennai,COD
ORD_011979,CUST_01391,2024-09-27,1577.17,Electronics,Bangalore,COD
ORD_011980,CUST_03702,2024-06-24,804.1,Groceries,Chennai,COD
ORD_011981,CUST_00355,2024-03-09,382.38,Groceries,Chennai,Card
ORD_011982,CUST_00450,2024-12-21,9.38,Electronics,Hyderabad,Net Banking
ORD_011983,CUST_00584,2023-03-22,1899.06,Electronics,Chennai,Card
ORD_011984,CUST_03841,2023-08-06,283.36,Fashion,Bangalore,Card
ORD_011985,CUST_04327,2024-10-02,1242.83,Beauty,Delhi,COD
ORD_011986,CUST_00798,2024-12-11,2224.56,Electronics,Delhi,Card
ORD_011987,CUST_00289,2024-04-20,806.33,Electronics,Bangalore,Card
ORD_011988,CUST_00375,2023-07-29,481.61,Electronics,Hyderabad,Card
ORD_011989,CUST_01824,2023-08-18,3726.05,Groceries,Delhi,COD
ORD_011990,CUST_00554,2023-04-19,7333.83,Fashion,Bangalore,Net Banking
ORD_011991,CUST_03847,2023-09-07,264.62,Groceries,Mumbai,Card
ORD_011992,CUST_03597,2024-07-18,422.79,Home,Mumbai,Net Banking
ORD_011993,CUST_04371,2023-06-10,8047.98,Electronics,Mumbai,UPI
ORD_011994,CUST_04517,2023-10-28,96.29,Electronics,Bangalore,Net Banking
ORD_011995,CUST_03344,2023-12-03,9500.35,Fashion,Hyderabad,COD
ORD_011996,CUST_02132,2024-06-05,11.64,Home,Hyderabad,Net Banking
ORD_011997,CUST_02219,2023-07-22,5172.12,Fashion,Mumbai,Card
ORD_011998,CUST_00191,2024-01-27,917.99,Groceries,Chennai,COD
ORD_011999,CUST_04564,2024-10-13,6975.41,Beauty,Delhi,UPI
ORD_012000,CUST_04814,2024-06-01,952.95,Home,Bangalore,UPI
ORD_012001,CUST_01419,2024-08-27,2655.51,Groceries,Chennai,UPI
ORD_012002,CUST_01708,2023-01-11,208.54,Fashion,Delhi,COD
ORD_012003,CUST_01947,2024-10-24,693.77,Electronics,Delhi,UPI
ORD_012004,CUST_02373,2023-03-28,3714.51,Groceries,Delhi,UPI
ORD_012005,CUST_00619,2024-12-18,1880.58,Home,Delhi,Net Banking
ORD_012006,CUST_02042,2023-07-19,6576.65,Fashion,Hyderabad,UPI
ORD_012007,CUST_03724,2023-10-14,1399.83,Groceries,Hyderabad,UPI
ORD_012008,CUST_02313,2023-10-17,5096.95,Electronics,Bangalore,Net Banking
ORD_012009,CUST_00794,2024-08-27,1489.85,Electronics,Delhi,UPI
ORD_012010,CUST_01164,2024-12-24,9687.82,Groceries,Hyderabad,COD
ORD_012011,CUST_00914,2024-02-24,8036.86,Fashion,Mumbai,Card
ORD_012012,CUST_03347,2023-07-03,997.97,Beauty,Chennai,COD
ORD_012013,CUST_00940,2024-11-01,5427.22,Home,Bangalore,Card
ORD_012014,CUST_01971,2024-06-02,4703.3,Fashion,Bangalore,Net Banking
ORD_012015,CUST_00115,2023-11-24,591.46,Home,Hyderabad,UPI
ORD_012016,CUST_00309,2023-09-06,2447.35,Home,Mumbai,Card
ORD_012017,CUST_01436,2024-02-29,188.65,Beauty,Delhi,COD
ORD_012018,CUST_01001,2023-12-01,4530.58,Electronics,Hyderabad,Card
ORD_012019,CUST_04313,2023-12-25,479.55,Fashion,Mumbai,Card
ORD_012020,CUST_02580,2024-05-19,183.62,Groceries,Chennai,UPI
ORD_012021,CUST_03370,2023-10-17,1277.98,Beauty,Mumbai,Net Banking
ORD_012022,CUST_04100,2023-10-09,2150.5,Home,Chennai,Card
ORD_012023,CUST_01398,2024-12-02,4826.12,Groceries,Chennai,UPI
ORD_012024,CUST_00483,2023-07-02,9147.58,Groceries,Chennai,COD
ORD_012025,CUST_04272,2024-11-21,1447.28,Beauty,Chennai,UPI
ORD_012026,CUST_04514,2024-01-12,155.88,Groceries,Chennai,UPI
ORD_012027,CUST_00436,2023-04-07,3456.91,Beauty,Mumbai,UPI
ORD_012028,CUST_01079,2023-07-15,2082.02,Beauty,Bangalore,COD
ORD_012029,CUST_04851,2024-02-11,1485.03,Groceries,Bangalore,UPI
ORD_012030,CUST_00798,2023-10-05,925.01,Fashion,Delhi,UPI
ORD_012031,CUST_01152,2024-12-10,1744.89,Electronics,Hyderabad,Net Banking
ORD_012032,CUST_01867,2023-03-25,1033.79,Home,Mumbai,Net Banking
ORD_012033,CUST_03238,2023-02-20,3536.86,Electronics,Mumbai,UPI
ORD_012034,CUST_03253,2024-07-28,1962.57,Groceries,Bangalore,Net Banking
ORD_012035,CUST_04331,2024-10-10,5235.84,Groceries,Delhi,COD
ORD_012036,CUST_03839,2024-06-08,1960.66,Home,Chennai,UPI
ORD_012037,CUST_01629,2024-06-28,680.38,Electronics,Hyderabad,Net Banking
ORD_012038,CUST_03635,2023-02-16,4761.06,Beauty,Chennai,UPI
ORD_012039,CUST_02094,2024-04-30,2036.7,Electronics,Chennai,UPI
ORD_012040,CUST_01514,2024-06-13,579.33,Electronics,Chennai,Card
ORD_012041,CUST_00932,2024-12-22,2442.14,Fashion,Hyderabad,Card
ORD_012042,CUST_02549,2024-10-06,1106.81,Fashion,Hyderabad,Card
ORD_012043,CUST_00172,2023-10-08,4651.26,Beauty,Hyderabad,Net Banking
ORD_012044,CUST_04646,2024-04-20,1509.64,Groceries,Delhi,COD
ORD_012045,CUST_01202,2023-12-02,3240.6,Groceries,Mumbai,Card
ORD_012046,CUST_02461,2024-08-16,251.03,Fashion,Chennai,UPI
ORD_012047,CUST_04840,2024-04-07,1260.55,Home,Delhi,Card
ORD_012048,CUST_02022,2023-10-11,10222.11,Beauty,Chennai,UPI
ORD_012049,CUST_02117,2023-04-17,4131.65,Groceries,Hyderabad,UPI
ORD_012050,CUST_00710,2023-07-22,435.71,Fashion,Bangalore,UPI
ORD_012051,CUST_03632,2024-02-03,813.51,Home,Chennai,Net Banking
ORD_012052,CUST_00035,2024-02-01,1000.51,Fashion,Mumbai,Net Banking
ORD_012053,CUST_04558,2023-10-02,2627.17,Home,Hyderabad,Card
ORD_012054,CUST_00254,2024-09-05,3536.68,Groceries,Mumbai,Card
ORD_012055,CUST_04350,2023-11-13,3461.01,Groceries,Chennai,UPI
ORD_012056,CUST_04380,2024-02-03,1782.73,Groceries,Mumbai,Card
ORD_012057,CUST_01855,2023-10-15,4162.65,Beauty,Hyderabad,UPI
ORD_012058,CUST_02676,2024-01-14,1436.54,Home,Bangalore,COD
ORD_012059,CUST_04084,2024-04-17,330.63,Electronics,Chennai,Card
ORD_012060,CUST_04676,2024-02-24,2077.82,Electronics,Mumbai,Card
ORD_012061,CUST_00210,2024-12-25,7607.13,Groceries,Chennai,Net Banking
ORD_012062,CUST_00063,2024-11-07,3937.51,Beauty,Delhi,COD
ORD_012063,CUST_00898,2024-05-03,2161.03,Electronics,Bangalore,UPI
ORD_012064,CUST_00235,2023-03-06,2601.84,Home,Chennai,Net Banking
